session_id,station_id,operator,city,latitude,longitude,station_type,connector_type,port_count,session_start,session_end,duration_min,energy_kw,price_paid_inr,user_type,vehicle_type,payment_method,weather,weekday,tariff_inr_per_kwh
MS_S_00366,MS-5067,Reliance BP,Solapur,17.635213,75.894551,AC Slow,Bharat DC-001,1,22-06-2025 09:28,22-06-2025 13:24,236,10.48,128.28,Commercial,Three-wheeler,Wallet,Sunny,Sunday,12.24
MS_S_00367,MS-6143,Private-Operator-2,Amravati,20.927923,77.778711,DC Fast,CCS,1,13-06-2025 06:39,13-06-2025 07:34,55,42.86,592.75,Commercial,Four-wheeler,Card,Sunny,Friday,13.83
MS_S_00368,MS-9255,Private-Operator-1,Nagpur,21.144033,79.0808,AC Slow,CHAdeMO,4,16-07-2025 03:48,16-07-2025 05:48,120,6.38,52.76,Commercial,Three-wheeler,Wallet,Cloudy,Wednesday,8.27
MS_S_00369,MS-1209,Private-Operator-1,Solapur,17.671118,75.90049,AC Slow,Type-2,1,02-06-2025 12:09,02-06-2025 12:52,43,11.59,129.92,Private,Two-wheeler,Card,Cloudy,Monday,11.21
MS_S_00370,MS-5105,MSEDCL,Thane,19.241762,72.985493,AC Slow,Type-2,4,15-07-2025 09:13,15-07-2025 12:55,222,5.4,76.79,Commercial,Four-wheeler,UPI,Cloudy,Tuesday,14.22
MS_S_00371,MS-4675,Private-Operator-2,Latur,18.377582,76.538065,DC Fast,Bharat DC-001,1,16-06-2025 16:50,16-06-2025 17:50,60,57.86,987.09,Commercial,Three-wheeler,UPI,Rain,Monday,17.06
MS_S_00372,MS-7349,AtherGrid,Solapur,17.672661,75.916417,AC Slow,CHAdeMO,1,06-07-2025 01:00,06-07-2025 04:40,220,8.75,103.16,Commercial,Four-wheeler,Wallet,Sunny,Sunday,11.79
MS_S_00373,MS-9955,Private-Operator-2,Latur,18.405637,76.551158,AC Slow,CCS,1,20-07-2025 23:12,21-07-2025 00:57,105,4.63,43.34,Private,Two-wheeler,Card,Sunny,Sunday,9.36
MS_S_00374,MS-2955,AtherGrid,Amravati,20.915945,77.783785,AC Slow,Type-2,4,28-06-2025 08:35,28-06-2025 10:12,97,8.81,91.89,Commercial,Two-wheeler,Subscription,Sunny,Saturday,10.43
MS_S_00375,MS-1654,MSEDCL,Nagpur,21.167819,79.127367,AC Slow,CHAdeMO,2,09-07-2025 01:49,09-07-2025 04:59,190,7.84,84.75,Commercial,Two-wheeler,Wallet,Cloudy,Wednesday,10.81
MS_S_00376,MS-6207,Private-Operator-1,Pune,18.573287,73.826641,AC Slow,CCS,1,12-06-2025 16:04,12-06-2025 19:55,231,6.53,54.07,Commercial,Two-wheeler,Subscription,Cloudy,Thursday,8.28
MS_S_00377,MS-6724,MSEDCL,Pune,18.542116,73.85866,AC Slow,CCS,4,13-07-2025 10:21,13-07-2025 12:23,122,13.73,179.31,Commercial,Four-wheeler,UPI,Sunny,Sunday,13.06
MS_S_00378,MS-6668,AtherGrid,Pune,18.532831,73.849308,AC Slow,CCS,2,28-07-2025 20:39,28-07-2025 23:48,189,2.75,37.29,Private,Three-wheeler,Wallet,Sunny,Monday,13.56
MS_S_00379,MS-2857,AtherGrid,Solapur,17.682421,75.905372,DC Fast,CHAdeMO,1,05-07-2025 23:18,05-07-2025 23:29,11,30.45,753.64,Commercial,Two-wheeler,Subscription,Hot,Saturday,24.75
MS_S_00380,MS-1718,Reliance BP,Kolhapur,16.693087,74.270789,AC Slow,CCS,1,21-06-2025 16:05,21-06-2025 16:59,54,5,47.1,Private,Three-wheeler,Card,Sunny,Saturday,9.42
MS_S_00381,MS-7950,Tata Power,Nashik,19.996402,73.795511,AC Slow,CCS,1,05-07-2025 22:56,06-07-2025 02:35,219,9.08,127.66,Private,Three-wheeler,Card,Rain,Saturday,14.06
MS_S_00382,MS-8523,Private-Operator-2,Mumbai,19.072053,72.874675,DC Fast,CHAdeMO,2,03-06-2025 02:04,03-06-2025 02:17,13,36.54,892.67,Commercial,Two-wheeler,Card,Sunny,Tuesday,24.43
MS_S_00383,MS-7678,AtherGrid,Thane,19.230171,72.919292,DC Fast,Bharat DC-001,1,11-07-2025 12:27,11-07-2025 12:57,30,51.58,1217.8,Private,Two-wheeler,UPI,Sunny,Friday,23.61
MS_S_00384,MS-1745,Private-Operator-2,Latur,18.431482,76.579551,AC Slow,Type-2,3,23-06-2025 16:06,23-06-2025 17:50,104,1.27,14.4,Commercial,Three-wheeler,Wallet,Rain,Monday,11.34
MS_S_00385,MS-7249,AtherGrid,Kolhapur,16.692466,74.260548,DC Fast,Type-2,1,01-07-2025 05:34,01-07-2025 05:58,24,21.47,357.69,Commercial,Four-wheeler,Wallet,Sunny,Tuesday,16.66
MS_S_00386,MS-5883,Private-Operator-2,Nagpur,21.164863,79.098462,AC Slow,CHAdeMO,4,01-06-2025 17:55,01-06-2025 20:47,172,1.12,16.78,Private,Two-wheeler,Subscription,Sunny,Sunday,14.98
MS_S_00387,MS-9970,Tata Power,Amravati,20.92457,77.787638,AC Slow,CHAdeMO,1,14-06-2025 23:47,15-06-2025 03:22,215,11.33,156.81,Commercial,Four-wheeler,Card,Sunny,Saturday,13.84
MS_S_00388,MS-4014,MSEDCL,Nagpur,21.152829,79.109603,DC Fast,CHAdeMO,2,13-06-2025 03:11,13-06-2025 04:03,52,41.22,905.19,Private,Four-wheeler,Subscription,Rain,Friday,21.96
MS_S_00389,MS-2198,Reliance BP,Amravati,20.923896,77.77611,AC Slow,Type-2,1,17-06-2025 03:12,17-06-2025 06:47,215,2.09,22.68,Commercial,Two-wheeler,Card,Cloudy,Tuesday,10.85
MS_S_00390,MS-5671,Private-Operator-1,Pune,18.482528,73.860966,AC Slow,Type-2,1,28-07-2025 06:20,28-07-2025 08:54,154,12.32,180.24,Commercial,Three-wheeler,Card,Sunny,Monday,14.63
MS_S_00391,MS-6971,Reliance BP,Latur,18.376849,76.545346,AC Slow,Bharat DC-001,2,11-06-2025 00:20,11-06-2025 01:53,93,12.12,156.95,Commercial,Two-wheeler,Wallet,Rain,Wednesday,12.95
MS_S_00392,MS-6432,AtherGrid,Nagpur,21.162389,79.084323,AC Slow,Bharat DC-001,1,29-06-2025 11:49,29-06-2025 13:37,108,12.25,177.62,Private,Two-wheeler,UPI,Sunny,Sunday,14.5
MS_S_00393,MS-3293,Private-Operator-1,Thane,19.219499,72.983648,AC Slow,CCS,1,17-06-2025 23:56,18-06-2025 03:06,190,4.16,51.92,Private,Four-wheeler,UPI,Sunny,Tuesday,12.48
MS_S_00394,MS-7637,Private-Operator-1,Latur,18.34861,76.564277,AC Slow,CCS,2,29-07-2025 01:35,29-07-2025 03:11,96,2.72,38.68,Commercial,Three-wheeler,Card,Cloudy,Tuesday,14.22
MS_S_00395,MS-7430,MSEDCL,Aurangabad,19.892342,75.323829,AC Slow,CHAdeMO,2,09-06-2025 14:32,09-06-2025 17:12,160,2,25.56,Commercial,Two-wheeler,Card,Sunny,Monday,12.78
MS_S_00396,MS-3717,Private-Operator-1,Latur,18.416848,76.550421,DC Fast,CCS,3,29-06-2025 05:11,29-06-2025 05:57,46,35.39,663.92,Private,Three-wheeler,Subscription,Hot,Sunday,18.76
MS_S_00397,MS-1662,MSEDCL,Aurangabad,19.865718,75.346347,AC Slow,Bharat DC-001,1,15-06-2025 02:16,15-06-2025 04:20,124,4.98,44.52,Private,Two-wheeler,Wallet,Sunny,Sunday,8.94
MS_S_00398,MS-8695,AtherGrid,Solapur,17.653342,75.909504,DC Fast,Type-2,1,03-06-2025 20:20,03-06-2025 20:36,16,5.01,93.39,Commercial,Four-wheeler,Wallet,Rain,Tuesday,18.64
MS_S_00399,MS-9918,Private-Operator-1,Latur,18.395838,76.554525,DC Fast,CCS,1,25-06-2025 20:24,25-06-2025 20:57,33,18.58,401.89,Private,Two-wheeler,Subscription,Cloudy,Wednesday,21.63
MS_S_00400,MS-9460,AtherGrid,Nashik,20.002751,73.793672,AC Slow,CHAdeMO,1,23-07-2025 11:31,23-07-2025 15:23,232,12.8,130.43,Private,Two-wheeler,Card,Sunny,Wednesday,10.19
MS_S_00401,MS-3713,MSEDCL,Kolhapur,16.710307,74.231645,AC Slow,Type-2,3,03-07-2025 20:17,03-07-2025 21:41,84,6.28,92.63,Private,Two-wheeler,UPI,Sunny,Thursday,14.75
MS_S_00402,MS-7793,Reliance BP,Nashik,20.016808,73.814523,AC Slow,Type-2,1,01-07-2025 21:30,02-07-2025 00:02,152,9.86,127.49,Private,Three-wheeler,Subscription,Sunny,Tuesday,12.93
MS_S_00403,MS-4992,Tata Power,Mumbai,19.063647,72.871379,DC Fast,CCS,2,07-07-2025 18:10,07-07-2025 18:28,18,57.29,1210.54,Private,Four-wheeler,Card,Cloudy,Monday,21.13
MS_S_00404,MS-3725,Reliance BP,Mumbai,19.076011,72.889724,DC Fast,CCS,2,04-07-2025 12:38,04-07-2025 13:24,46,7.65,127.6,Commercial,Four-wheeler,Card,Cloudy,Friday,16.68
MS_S_00405,MS-8723,AtherGrid,Kolhapur,16.694837,74.240344,AC Slow,CCS,1,15-06-2025 13:38,15-06-2025 14:44,66,3.92,41.47,Private,Three-wheeler,Wallet,Rain,Sunday,10.58
MS_S_00406,MS-6614,AtherGrid,Nagpur,21.158244,79.065423,DC Fast,Type-2,1,15-06-2025 12:24,15-06-2025 12:42,18,50.22,1157.57,Private,Two-wheeler,Subscription,Sunny,Sunday,23.05
MS_S_00407,MS-2577,MSEDCL,Nagpur,21.114725,79.104558,AC Slow,Bharat DC-001,3,28-07-2025 19:38,28-07-2025 20:17,39,4.02,51.21,Private,Two-wheeler,Card,Hot,Monday,12.74
MS_S_00408,MS-9835,Tata Power,Latur,18.385212,76.593453,AC Slow,Bharat DC-001,2,04-07-2025 13:23,04-07-2025 14:04,41,11.34,115.78,Commercial,Two-wheeler,Subscription,Cloudy,Friday,10.21
MS_S_00409,MS-6742,Private-Operator-1,Solapur,17.649018,75.903144,DC Fast,Type-2,1,28-06-2025 04:16,28-06-2025 04:56,40,53.96,849.33,Private,Two-wheeler,Subscription,Rain,Saturday,15.74
MS_S_00410,MS-4096,Tata Power,Thane,19.213728,72.958213,AC Slow,Type-2,2,07-07-2025 16:07,07-07-2025 18:50,163,4.75,65.79,Private,Three-wheeler,Wallet,Sunny,Monday,13.85
MS_S_00411,MS-6935,Tata Power,Solapur,17.659515,75.901142,AC Slow,CCS,1,28-06-2025 20:37,28-06-2025 22:11,94,8.43,102.59,Commercial,Two-wheeler,Wallet,Sunny,Saturday,12.17
MS_S_00412,MS-4337,AtherGrid,Solapur,17.674208,75.920764,DC Fast,Bharat DC-001,2,12-06-2025 11:35,12-06-2025 12:20,45,42.26,678.27,Commercial,Two-wheeler,Subscription,Sunny,Thursday,16.05
MS_S_00413,MS-2951,Private-Operator-2,Nagpur,21.159257,79.100036,AC Slow,CCS,4,29-06-2025 22:10,29-06-2025 23:05,55,2.76,22.41,Commercial,Four-wheeler,UPI,Sunny,Sunday,8.12
MS_S_00414,MS-7375,Private-Operator-2,Nagpur,21.147837,79.11918,AC Slow,Type-2,1,22-07-2025 02:52,22-07-2025 03:59,67,1.25,12.56,Commercial,Two-wheeler,Wallet,Sunny,Tuesday,10.05
MS_S_00415,MS-7075,Tata Power,Nashik,20.000795,73.790818,AC Slow,Type-2,1,17-07-2025 12:59,17-07-2025 15:11,132,1.02,10.3,Commercial,Three-wheeler,UPI,Cloudy,Thursday,10.1
MS_S_00416,MS-9099,AtherGrid,Nagpur,21.141336,79.117997,DC Fast,Type-2,1,13-06-2025 21:59,13-06-2025 22:42,43,54.42,1207.04,Private,Four-wheeler,Card,Sunny,Friday,22.18
MS_S_00417,MS-3776,Private-Operator-2,Latur,18.406935,76.527736,AC Slow,Type-2,1,24-06-2025 07:41,24-06-2025 08:11,30,1.92,18.43,Private,Four-wheeler,Subscription,Cool,Tuesday,9.6
MS_S_00418,MS-7474,AtherGrid,Aurangabad,19.876618,75.347914,DC Fast,CCS,1,04-07-2025 00:47,04-07-2025 01:42,55,8.18,200,Private,Two-wheeler,Wallet,Sunny,Friday,24.45
MS_S_00419,MS-5530,MSEDCL,Aurangabad,19.868696,75.336946,DC Fast,CCS,1,30-06-2025 12:36,30-06-2025 12:46,10,25.11,374.89,Commercial,Two-wheeler,UPI,Sunny,Monday,14.93
MS_S_00420,MS-5821,Reliance BP,Amravati,20.947364,77.801803,AC Slow,Type-2,2,22-07-2025 16:16,22-07-2025 19:03,167,9.1,82.17,Commercial,Three-wheeler,Subscription,Hot,Tuesday,9.03
MS_S_00421,MS-8923,MSEDCL,Latur,18.40432,76.569927,AC Slow,CHAdeMO,2,20-07-2025 14:43,20-07-2025 17:10,147,4.64,48.35,Private,Two-wheeler,Wallet,Hot,Sunday,10.42
MS_S_00422,MS-7269,Private-Operator-2,Pune,18.503697,73.898491,AC Slow,CCS,3,14-07-2025 22:14,15-07-2025 02:08,234,10.91,92.08,Commercial,Two-wheeler,UPI,Sunny,Monday,8.44
MS_S_00423,MS-5067,Reliance BP,Thane,19.258772,72.978236,AC Slow,Type-2,4,26-06-2025 21:47,27-06-2025 01:47,240,8.42,81.59,Private,Two-wheeler,Wallet,Sunny,Thursday,9.69
MS_S_00424,MS-5408,MSEDCL,Nashik,19.953263,73.820469,AC Slow,CCS,1,02-07-2025 23:12,03-07-2025 00:42,90,12.3,138.01,Commercial,Two-wheeler,Card,Rain,Wednesday,11.22
MS_S_00425,MS-6833,MSEDCL,Nashik,19.988915,73.801571,AC Slow,Type-2,1,08-06-2025 02:43,08-06-2025 06:02,199,7.24,68.49,Private,Four-wheeler,UPI,Sunny,Sunday,9.46
MS_S_00426,MS-7081,Private-Operator-1,Kolhapur,16.673038,74.252543,DC Fast,CHAdeMO,1,02-07-2025 18:55,02-07-2025 19:22,27,57.33,1429.24,Commercial,Two-wheeler,Card,Sunny,Wednesday,24.93
MS_S_00427,MS-9613,AtherGrid,Mumbai,19.084518,72.878083,AC Slow,Bharat DC-001,2,05-07-2025 01:32,05-07-2025 03:30,118,2.02,24.97,Private,Two-wheeler,UPI,Sunny,Saturday,12.36
MS_S_00428,MS-8537,Reliance BP,Amravati,20.951795,77.753135,DC Fast,Type-2,1,01-06-2025 21:13,01-06-2025 21:47,34,31.23,666.45,Commercial,Two-wheeler,Wallet,Cloudy,Sunday,21.34
MS_S_00429,MS-9987,Reliance BP,Nagpur,21.139539,79.088186,DC Fast,CCS,1,18-06-2025 15:39,18-06-2025 16:10,31,36.08,794.84,Commercial,Two-wheeler,Subscription,Sunny,Wednesday,22.03
MS_S_00430,MS-6981,AtherGrid,Aurangabad,19.851192,75.35539,AC Slow,CHAdeMO,1,29-06-2025 05:36,29-06-2025 06:39,63,13.97,134.11,Private,Four-wheeler,Wallet,Cool,Sunday,9.6
MS_S_00431,MS-8081,AtherGrid,Nashik,19.988766,73.788477,AC Slow,CCS,3,10-06-2025 23:09,11-06-2025 01:40,151,11.2,97.1,Private,Two-wheeler,Card,Hot,Tuesday,8.67
MS_S_00432,MS-9748,Private-Operator-2,Amravati,20.952284,77.775376,AC Slow,CHAdeMO,2,21-07-2025 15:19,21-07-2025 16:53,94,2.66,26.65,Private,Two-wheeler,Card,Cloudy,Monday,10.02
MS_S_00433,MS-4530,Reliance BP,Mumbai,19.104392,72.865692,DC Fast,Bharat DC-001,1,24-07-2025 20:06,24-07-2025 20:44,38,46.86,788.65,Commercial,Two-wheeler,Wallet,Rain,Thursday,16.83
MS_S_00434,MS-1324,AtherGrid,Aurangabad,19.862507,75.359113,DC Fast,Type-2,4,23-06-2025 21:38,23-06-2025 22:00,22,36.74,611.35,Private,Four-wheeler,Wallet,Cloudy,Monday,16.64
MS_S_00435,MS-6326,Private-Operator-2,Aurangabad,19.876485,75.324221,AC Slow,Bharat DC-001,1,20-07-2025 23:28,21-07-2025 00:18,50,10.19,98.64,Commercial,Two-wheeler,Card,Sunny,Sunday,9.68
MS_S_00436,MS-6527,AtherGrid,Nagpur,21.137659,79.101926,AC Slow,Bharat DC-001,1,25-07-2025 02:05,25-07-2025 03:16,71,1.5,13.85,Commercial,Two-wheeler,Wallet,Sunny,Friday,9.23
MS_S_00437,MS-7479,Reliance BP,Thane,19.250644,72.980187,DC Fast,Bharat DC-001,2,20-07-2025 11:47,20-07-2025 12:34,47,29.01,566.86,Commercial,Two-wheeler,Card,Cloudy,Sunday,19.54
MS_S_00438,MS-3048,Private-Operator-2,Mumbai,19.072218,72.896133,AC Slow,CCS,1,13-07-2025 08:47,13-07-2025 12:16,209,13.52,197.8,Private,Two-wheeler,UPI,Rain,Sunday,14.63
MS_S_00439,MS-2045,AtherGrid,Pune,18.495352,73.863973,DC Fast,Type-2,1,02-06-2025 12:33,02-06-2025 13:31,58,32.36,474.4,Private,Two-wheeler,Card,Cool,Monday,14.66
MS_S_00440,MS-7387,Reliance BP,Pune,18.468316,73.860679,AC Slow,CCS,3,16-06-2025 23:18,17-06-2025 01:41,143,3.9,33.15,Private,Two-wheeler,Card,Cloudy,Monday,8.5
MS_S_00441,MS-1575,Private-Operator-2,Mumbai,19.089604,72.90155,DC Fast,CHAdeMO,3,26-07-2025 10:55,26-07-2025 11:35,40,23.27,489.14,Commercial,Two-wheeler,Card,Sunny,Saturday,21.02
MS_S_00442,MS-3900,Private-Operator-1,Amravati,20.927316,77.77737,AC Slow,Bharat DC-001,3,11-07-2025 23:40,12-07-2025 02:34,174,8.55,85.33,Commercial,Four-wheeler,Subscription,Sunny,Friday,9.98
MS_S_00443,MS-4721,Tata Power,Amravati,20.923886,77.779683,AC Slow,Bharat DC-001,2,20-06-2025 11:26,20-06-2025 13:02,96,1,10.92,Private,Two-wheeler,Card,Sunny,Friday,10.92
MS_S_00444,MS-5698,AtherGrid,Aurangabad,19.889787,75.320324,DC Fast,Type-2,1,15-07-2025 15:48,15-07-2025 16:28,40,21.73,346.59,Commercial,Four-wheeler,Card,Sunny,Tuesday,15.95
MS_S_00445,MS-9981,Reliance BP,Mumbai,19.099882,72.858077,DC Fast,CCS,3,27-06-2025 17:27,27-06-2025 18:02,35,28.24,450.15,Commercial,Four-wheeler,Card,Sunny,Friday,15.94
MS_S_00446,MS-2297,AtherGrid,Thane,19.20635,73.006547,DC Fast,CCS,1,04-07-2025 19:51,04-07-2025 20:45,54,25.4,602.74,Commercial,Three-wheeler,Wallet,Cloudy,Friday,23.73
MS_S_00447,MS-4080,Tata Power,Solapur,17.643291,75.91685,AC Slow,CCS,2,09-06-2025 09:07,09-06-2025 12:20,193,2.1,24.8,Commercial,Two-wheeler,Subscription,Sunny,Monday,11.81
MS_S_00448,MS-6253,Tata Power,Nashik,20.010509,73.759738,DC Fast,CCS,2,04-06-2025 17:01,04-06-2025 17:22,21,57.37,719.99,Commercial,Two-wheeler,Subscription,Cool,Wednesday,12.55
MS_S_00449,MS-4814,Tata Power,Mumbai,19.115913,72.939898,AC Slow,CCS,2,01-06-2025 15:13,01-06-2025 17:10,117,11.63,101.41,Commercial,Four-wheeler,Subscription,Sunny,Sunday,8.72
MS_S_00450,MS-6410,Tata Power,Mumbai,19.069587,72.913604,AC Slow,CCS,3,04-06-2025 08:49,04-06-2025 10:59,130,12.59,162.16,Commercial,Two-wheeler,Wallet,Sunny,Wednesday,12.88
MS_S_00451,MS-1206,Tata Power,Solapur,17.676679,75.894055,DC Fast,CCS,2,25-06-2025 14:15,25-06-2025 15:12,57,45.09,1046.09,Private,Two-wheeler,UPI,Cool,Wednesday,23.2
MS_S_00452,MS-4415,AtherGrid,Amravati,20.94619,77.794579,AC Slow,Bharat DC-001,1,14-07-2025 09:59,14-07-2025 11:51,112,5.7,84.64,Private,Three-wheeler,UPI,Sunny,Monday,14.85
MS_S_00453,MS-8884,Private-Operator-2,Thane,19.196466,72.970358,DC Fast,CHAdeMO,2,13-06-2025 11:56,13-06-2025 12:09,13,57.09,1053.31,Private,Four-wheeler,Card,Hot,Friday,18.45
MS_S_00454,MS-6316,Tata Power,Solapur,17.629543,75.899259,DC Fast,CCS,2,21-07-2025 08:37,21-07-2025 08:54,17,26.14,322.31,Private,Two-wheeler,UPI,Sunny,Monday,12.33
MS_S_00455,MS-8786,Private-Operator-2,Latur,18.409141,76.547394,DC Fast,CCS,3,24-06-2025 02:15,24-06-2025 02:35,20,35.05,861.18,Commercial,Four-wheeler,UPI,Sunny,Tuesday,24.57
MS_S_00456,MS-6824,Private-Operator-2,Mumbai,19.032933,72.899643,DC Fast,CCS,3,15-07-2025 17:50,15-07-2025 18:06,16,14.86,332.86,Private,Two-wheeler,Wallet,Sunny,Tuesday,22.4
MS_S_00457,MS-4161,Tata Power,Kolhapur,16.71887,74.23546,AC Slow,Bharat DC-001,3,23-06-2025 23:08,24-06-2025 00:42,94,3.2,32.54,Commercial,Three-wheeler,Wallet,Hot,Monday,10.17
MS_S_00458,MS-9029,MSEDCL,Amravati,20.961639,77.784225,DC Fast,CCS,2,05-07-2025 11:20,05-07-2025 12:16,56,18.78,377.85,Private,Two-wheeler,Card,Sunny,Saturday,20.12
MS_S_00459,MS-5844,Reliance BP,Kolhapur,16.669475,74.251473,DC Fast,CHAdeMO,1,30-06-2025 00:49,30-06-2025 01:39,50,42.07,533.03,Private,Four-wheeler,Wallet,Cloudy,Monday,12.67
MS_S_00460,MS-4912,Reliance BP,Latur,18.396415,76.591275,AC Slow,Type-2,1,13-07-2025 17:52,13-07-2025 20:01,129,9.7,100.3,Commercial,Four-wheeler,Card,Sunny,Sunday,10.34
MS_S_00461,MS-5638,Reliance BP,Latur,18.38667,76.585316,AC Slow,Bharat DC-001,2,12-07-2025 10:07,12-07-2025 11:01,54,5,55.15,Private,Two-wheeler,Card,Cloudy,Saturday,11.03
MS_S_00462,MS-1512,MSEDCL,Nagpur,21.168148,79.11717,AC Slow,Type-2,1,02-07-2025 06:06,02-07-2025 06:44,38,14.22,177.61,Commercial,Three-wheeler,Wallet,Cloudy,Wednesday,12.49
MS_S_00463,MS-7002,MSEDCL,Mumbai,19.056725,72.858557,AC Slow,Type-2,1,01-06-2025 06:41,01-06-2025 09:16,155,11.51,100.25,Private,Two-wheeler,UPI,Hot,Sunday,8.71
MS_S_00464,MS-7814,Reliance BP,Aurangabad,19.871592,75.324815,AC Slow,Type-2,4,23-07-2025 19:17,23-07-2025 22:02,165,1.95,22.68,Private,Four-wheeler,UPI,Sunny,Wednesday,11.63
MS_S_00465,MS-9511,Tata Power,Nashik,19.967569,73.7768,DC Fast,Type-2,2,17-07-2025 07:34,17-07-2025 08:08,34,28.25,466.12,Private,Two-wheeler,Card,Sunny,Thursday,16.5
MS_S_00466,MS-7802,Private-Operator-2,Amravati,20.941545,77.780387,AC Slow,Type-2,1,20-07-2025 20:36,20-07-2025 22:37,121,4.76,47.65,Commercial,Four-wheeler,Card,Cloudy,Sunday,10.01
MS_S_00467,MS-7579,Private-Operator-1,Nagpur,21.134866,79.082767,AC Slow,CHAdeMO,1,13-07-2025 05:34,13-07-2025 08:37,183,2.06,30.2,Commercial,Four-wheeler,Wallet,Sunny,Sunday,14.66
MS_S_00468,MS-7755,Private-Operator-2,Aurangabad,19.892428,75.320335,AC Slow,Bharat DC-001,2,23-07-2025 23:20,24-07-2025 02:25,185,10.08,99.49,Private,Two-wheeler,Wallet,Sunny,Wednesday,9.87
MS_S_00469,MS-8412,AtherGrid,Aurangabad,19.896553,75.34873,DC Fast,Bharat DC-001,2,01-06-2025 23:02,01-06-2025 23:30,28,22.21,344.7,Private,Four-wheeler,Wallet,Cloudy,Sunday,15.52
MS_S_00470,MS-5920,MSEDCL,Mumbai,19.08703,72.884512,DC Fast,CCS,1,25-07-2025 10:01,25-07-2025 11:00,59,13.52,328.27,Commercial,Four-wheeler,Card,Hot,Friday,24.28
MS_S_00471,MS-1618,AtherGrid,Pune,18.515812,73.85583,AC Slow,CHAdeMO,2,10-06-2025 04:16,10-06-2025 06:19,123,10.82,138.06,Private,Two-wheeler,Wallet,Hot,Tuesday,12.76
MS_S_00472,MS-7550,Private-Operator-1,Pune,18.542887,73.850018,AC Slow,CCS,1,17-07-2025 02:46,17-07-2025 04:39,113,7.3,107.31,Private,Two-wheeler,UPI,Rain,Thursday,14.7
MS_S_00473,MS-5921,Tata Power,Latur,18.408529,76.557113,AC Slow,Bharat DC-001,2,06-06-2025 01:58,06-06-2025 05:45,227,14.68,127.86,Commercial,Two-wheeler,UPI,Sunny,Friday,8.71
MS_S_00474,MS-1187,Private-Operator-2,Nashik,19.988765,73.757668,AC Slow,Bharat DC-001,2,04-06-2025 09:33,04-06-2025 10:13,40,13.8,152.35,Private,Two-wheeler,Card,Sunny,Wednesday,11.04
MS_S_00475,MS-1827,Private-Operator-2,Nagpur,21.119955,79.101994,DC Fast,Bharat DC-001,1,29-06-2025 19:36,29-06-2025 20:18,42,37.42,747.28,Commercial,Two-wheeler,Subscription,Sunny,Sunday,19.97
MS_S_00476,MS-3165,Reliance BP,Nagpur,21.130125,79.074389,DC Fast,Type-2,1,01-07-2025 18:47,01-07-2025 19:00,13,15.96,373.62,Commercial,Two-wheeler,Subscription,Cloudy,Tuesday,23.41
MS_S_00477,MS-3209,AtherGrid,Nagpur,21.159441,79.117945,AC Slow,CCS,1,02-07-2025 12:41,02-07-2025 15:37,176,1.88,21.07,Private,Two-wheeler,Wallet,Sunny,Wednesday,11.21
MS_S_00478,MS-6298,Private-Operator-2,Solapur,17.669894,75.91584,DC Fast,Type-2,1,08-06-2025 21:26,08-06-2025 22:03,37,57.33,1312.86,Private,Two-wheeler,UPI,Sunny,Sunday,22.9
MS_S_00479,MS-3773,Reliance BP,Thane,19.235683,72.995846,DC Fast,Bharat DC-001,2,10-07-2025 04:28,10-07-2025 04:40,12,16.02,320.72,Private,Two-wheeler,Wallet,Hot,Thursday,20.02
MS_S_00480,MS-2405,Tata Power,Nagpur,21.16726,79.135477,AC Slow,Type-2,1,16-06-2025 19:59,16-06-2025 21:06,67,6.2,89.59,Commercial,Two-wheeler,UPI,Hot,Monday,14.45
MS_S_00481,MS-8373,AtherGrid,Thane,19.213683,73.007165,AC Slow,Type-2,1,22-06-2025 06:47,22-06-2025 09:34,167,13.53,171.43,Commercial,Two-wheeler,Card,Sunny,Sunday,12.67
MS_S_00482,MS-7170,Private-Operator-1,Mumbai,19.11585,72.862367,AC Slow,Type-2,1,17-06-2025 05:03,17-06-2025 06:45,102,10.88,119.57,Commercial,Two-wheeler,UPI,Sunny,Tuesday,10.99
MS_S_00483,MS-7367,Private-Operator-2,Pune,18.512657,73.855792,DC Fast,CHAdeMO,1,13-07-2025 21:23,13-07-2025 21:39,16,50.36,795.69,Commercial,Two-wheeler,Subscription,Sunny,Sunday,15.8
MS_S_00484,MS-2631,Reliance BP,Amravati,20.927538,77.807873,AC Slow,Bharat DC-001,2,26-07-2025 19:34,26-07-2025 20:26,52,1.79,20.48,Commercial,Two-wheeler,UPI,Sunny,Saturday,11.44
MS_S_00485,MS-5053,Private-Operator-1,Mumbai,19.091807,72.884501,DC Fast,CHAdeMO,1,22-06-2025 15:25,22-06-2025 16:22,57,13.77,194.02,Commercial,Three-wheeler,Wallet,Sunny,Sunday,14.09
MS_S_00486,MS-4869,Private-Operator-1,Thane,19.196597,72.961592,DC Fast,CHAdeMO,2,22-07-2025 01:40,22-07-2025 02:06,26,11.07,174.46,Private,Four-wheeler,Wallet,Hot,Tuesday,15.76
MS_S_00487,MS-3485,Reliance BP,Nashik,20.007137,73.800745,AC Slow,Bharat DC-001,2,13-07-2025 04:05,13-07-2025 07:41,216,6,62.88,Private,Two-wheeler,Card,Sunny,Sunday,10.48
MS_S_00488,MS-6118,Private-Operator-1,Solapur,17.661618,75.862014,AC Slow,CHAdeMO,3,29-06-2025 17:08,29-06-2025 18:30,82,14.34,147.56,Private,Four-wheeler,Wallet,Cloudy,Sunday,10.29
